inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,stage,num_points,wear_min_um,wear_max_um,mae_um,rmse_um,mean_residual_um,underest_ratio
fold3:c6->c1,fold3,c6,c1,,,,head-only,late,73,131.8159637451172,165.1724090576172,1.472273349761963,1.5490258932113647,1.472273349761963,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.0,delta-knn-only@k3,early,73,91.88839721679688,105.43083953857422,0.5504822134971619,0.7160930037498474,-0.3430233299732208,0.5068493150684932
fold3:c6->c1,fold3,c6,c1,3,,0.0,delta-knn-only@k3,mid,73,105.7479248046875,131.43727111816406,1.579478144645691,1.68422532081604,-1.1031076908111572,0.821917808219178
fold3:c6->c1,fold3,c6,c1,3,,0.0,delta-knn-only@k3,late,73,131.8159637451172,165.1724090576172,2.8088982105255127,2.947483777999878,2.8088982105255127,0.0
fold3:c6->c1,fold3,c6,c1,3,0.5,0.0,delta-blend@k3_b05,early,73,91.88839721679688,105.43083953857422,2.3680832386016846,2.375319004058838,-2.3680832386016846,1.0
fold3:c6->c1,fold3,c6,c1,3,0.5,0.0,delta-blend@k3_b05,mid,73,105.7479248046875,131.43727111816406,1.220443844795227,1.3853121995925903,-0.7675096988677979,0.7397260273972602
fold3:c6->c1,fold3,c6,c1,3,0.5,0.0,delta-blend@k3_b05,late,73,131.8159637451172,165.1724090576172,2.14058518409729,2.2337098121643066,2.14058518409729,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.5,delta-knn-only@k3,early,73,91.88839721679688,105.43083953857422,3.4901793003082275,3.6001622676849365,3.4901793003082275,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.5,delta-knn-only@k3,mid,73,105.7479248046875,131.43727111816406,2.4123260974884033,2.417660713195801,2.4123260974884033,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.5,delta-knn-only@k3,late,73,131.8159637451172,165.1724090576172,2.8046629428863525,2.9443516731262207,2.8046629428863525,0.0
fold3:c6->c1,fold3,c6,c1,3,0.5,0.5,delta-blend@k3_b05,early,73,91.88839721679688,105.43083953857422,0.459744393825531,0.6740187406539917,-0.4514816403388977,0.9315068493150684
fold3:c6->c1,fold3,c6,c1,3,0.5,0.5,delta-blend@k3_b05,mid,73,105.7479248046875,131.43727111816406,1.0094441175460815,1.1670761108398438,0.9902071952819824,0.1095890410958904
fold3:c6->c1,fold3,c6,c1,3,0.5,0.5,delta-blend@k3_b05,late,73,131.8159637451172,165.1724090576172,2.13846755027771,2.2323098182678223,2.13846755027771,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.8,delta-knn-only@k3,early,73,91.88839721679688,105.43083953857422,3.8130853176116943,3.934136152267456,3.8130853176116943,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.8,delta-knn-only@k3,mid,73,105.7479248046875,131.43727111816406,2.786010503768921,2.790637254714966,2.786010503768921,0.0
fold3:c6->c1,fold3,c6,c1,3,,0.8,delta-knn-only@k3,late,73,131.8159637451172,165.1724090576172,2.1063456535339355,2.1330361366271973,2.1063456535339355,0.0
fold3:c6->c1,fold3,c6,c1,3,0.5,0.8,delta-blend@k3_b05,early,73,91.88839721679688,105.43083953857422,0.37647831439971924,0.622931957244873,-0.29002851247787476,0.6712328767123288
fold3:c6->c1,fold3,c6,c1,3,0.5,0.8,delta-blend@k3_b05,mid,73,105.7479248046875,131.43727111816406,1.1770490407943726,1.3292579650878906,1.1770490407943726,0.0
fold3:c6->c1,fold3,c6,c1,3,0.5,0.8,delta-blend@k3_b05,late,73,131.8159637451172,165.1724090576172,1.7893105745315552,1.7983063459396362,1.7893105745315552,0.0
