inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,library_wear_threshold_um,mse_full_raw,rmse_full_raw,mae_full_raw,valid_points
fold2:c4->c6,fold2,c4,c6,3,1.0,0.0,delta-blend@k3_b10,84.70433044433594,29.21637725830078,5.405217595832824,5.081831932067871,219
fold2:c4->c6,fold2,c4,c6,5,,0.0,delta-knn-only@k5,84.70433044433594,29.439653396606445,5.425832046479733,5.104369163513184,219
fold2:c4->c6,fold2,c4,c6,5,0.3,0.0,delta-blend@k5_b03,84.70433044433594,103.75080871582031,10.185814091952608,10.068015098571777,219
fold2:c4->c6,fold2,c4,c6,5,0.5,0.0,delta-blend@k5_b05,84.70433044433594,75.95178985595703,8.715032407051453,8.64983081817627,219
fold2:c4->c6,fold2,c4,c6,5,0.7,0.0,delta-blend@k5_b07,84.70433044433594,53.40656280517578,7.307979392771697,7.231645584106445,219
fold2:c4->c6,fold2,c4,c6,5,1.0,0.0,delta-blend@k5_b10,84.70433044433594,29.439651489257812,5.425831870714187,5.104369163513184,219
fold2:c4->c6,fold2,c4,c6,7,,0.0,delta-knn-only@k7,84.70433044433594,29.58481216430664,5.439192234542427,5.120815753936768,219
fold2:c4->c6,fold2,c4,c6,7,0.3,0.0,delta-blend@k7_b03,84.70433044433594,103.84957885742188,10.190661355251772,10.07294750213623,219
fold2:c4->c6,fold2,c4,c6,7,0.5,0.0,delta-blend@k7_b05,84.70433044433594,76.09010314941406,8.72296412633997,8.658053398132324,219
fold2:c4->c6,fold2,c4,c6,7,0.7,0.0,delta-blend@k7_b07,84.70433044433594,53.56341552734375,7.318703131521578,7.243158340454102,219
fold2:c4->c6,fold2,c4,c6,7,1.0,0.0,delta-blend@k7_b10,84.70433044433594,29.58481216430664,5.439192234542427,5.120815753936768,219
fold2:c4->c6,fold2,c4,c6,10,,0.0,delta-knn-only@k10,84.70433044433594,29.871334075927734,5.465467416052147,5.151215553283691,219
fold2:c4->c6,fold2,c4,c6,10,0.3,0.0,delta-blend@k10_b03,84.70433044433594,104.03058624267578,10.199538530868727,10.082069396972656,219
fold2:c4->c6,fold2,c4,c6,10,0.5,0.0,delta-blend@k10_b05,84.70433044433594,76.34652709960938,8.737649975800666,8.673253059387207,219
fold2:c4->c6,fold2,c4,c6,10,0.7,0.0,delta-blend@k10_b07,84.70433044433594,53.85901641845703,7.338870241287622,7.264437675476074,219
fold2:c4->c6,fold2,c4,c6,10,1.0,0.0,delta-blend@k10_b10,84.70433044433594,29.871334075927734,5.465467416052147,5.151214599609375,219
fold2:c4->c6,fold2,c4,c6,3,,0.5,delta-knn-only@k3,95.31825256347656,29.21637535095215,5.405217419396943,5.081831932067871,219
fold2:c4->c6,fold2,c4,c6,3,0.3,0.5,delta-blend@k3_b03,95.31825256347656,103.6147689819336,10.179133999605938,10.061253547668457,219
fold2:c4->c6,fold2,c4,c6,3,0.5,0.5,delta-blend@k3_b05,95.31825256347656,75.75791931152344,8.703902533434267,8.638561248779297,219
fold2:c4->c6,fold2,c4,c6,3,0.7,0.5,delta-blend@k3_b07,95.31825256347656,53.18121337890625,7.29254505497952,7.215869903564453,219
fold2:c4->c6,fold2,c4,c6,3,1.0,0.5,delta-blend@k3_b10,95.31825256347656,29.21637725830078,5.405217595832824,5.081831932067871,219
fold2:c4->c6,fold2,c4,c6,5,,0.5,delta-knn-only@k5,95.31825256347656,29.439653396606445,5.425832046479733,5.104369163513184,219
fold2:c4->c6,fold2,c4,c6,5,0.3,0.5,delta-blend@k5_b03,95.31825256347656,103.75080871582031,10.185814091952608,10.068015098571777,219
fold2:c4->c6,fold2,c4,c6,5,0.5,0.5,delta-blend@k5_b05,95.31825256347656,75.95178985595703,8.715032407051453,8.64983081817627,219
fold2:c4->c6,fold2,c4,c6,5,0.7,0.5,delta-blend@k5_b07,95.31825256347656,53.40656280517578,7.307979392771697,7.231645584106445,219
fold2:c4->c6,fold2,c4,c6,5,1.0,0.5,delta-blend@k5_b10,95.31825256347656,29.439651489257812,5.425831870714187,5.104369163513184,219
fold2:c4->c6,fold2,c4,c6,7,,0.5,delta-knn-only@k7,95.31825256347656,29.58481216430664,5.439192234542427,5.120815753936768,219
fold2:c4->c6,fold2,c4,c6,7,0.3,0.5,delta-blend@k7_b03,95.31825256347656,103.84957885742188,10.190661355251772,10.07294750213623,219
fold2:c4->c6,fold2,c4,c6,7,0.5,0.5,delta-blend@k7_b05,95.31825256347656,76.09010314941406,8.72296412633997,8.658053398132324,219
fold2:c4->c6,fold2,c4,c6,7,0.7,0.5,delta-blend@k7_b07,95.31825256347656,53.56341552734375,7.318703131521578,7.243158340454102,219
fold2:c4->c6,fold2,c4,c6,7,1.0,0.5,delta-blend@k7_b10,95.31825256347656,29.58481216430664,5.439192234542427,5.120815753936768,219
fold2:c4->c6,fold2,c4,c6,10,,0.5,delta-knn-only@k10,95.31825256347656,29.871334075927734,5.465467416052147,5.151215553283691,219
fold2:c4->c6,fold2,c4,c6,10,0.3,0.5,delta-blend@k10_b03,95.31825256347656,104.03058624267578,10.199538530868727,10.082069396972656,219
fold2:c4->c6,fold2,c4,c6,10,0.5,0.5,delta-blend@k10_b05,95.31825256347656,76.34652709960938,8.737649975800666,8.673253059387207,219
fold2:c4->c6,fold2,c4,c6,10,0.7,0.5,delta-blend@k10_b07,95.31825256347656,53.85901641845703,7.338870241287622,7.264437675476074,219
fold2:c4->c6,fold2,c4,c6,10,1.0,0.5,delta-blend@k10_b10,95.31825256347656,29.871334075927734,5.465467416052147,5.151214599609375,219
fold2:c4->c6,fold2,c4,c6,3,,0.8,delta-knn-only@k3,136.6273651123047,39.720829010009766,6.302446271886002,5.78324556350708,219
fold2:c4->c6,fold2,c4,c6,3,0.3,0.8,delta-blend@k3_b03,136.6273651123047,107.62421417236328,10.3742090865937,10.27167797088623,219
fold2:c4->c6,fold2,c4,c6,3,0.5,0.8,delta-blend@k3_b05,136.6273651123047,82.0317153930664,9.057136158470094,8.98926830291748,219
fold2:c4->c6,fold2,c4,c6,3,0.7,0.8,delta-blend@k3_b07,136.6273651123047,61.39244079589844,7.8353328452528705,7.706859588623047,219
fold2:c4->c6,fold2,c4,c6,3,1.0,0.8,delta-blend@k3_b10,136.6273651123047,39.720829010009766,6.302446271886002,5.78324556350708,219
fold2:c4->c6,fold2,c4,c6,5,,0.8,delta-knn-only@k5,136.6273651123047,40.242679595947266,6.343711815329198,5.825242519378662,219
fold2:c4->c6,fold2,c4,c6,5,0.3,0.8,delta-blend@k5_b03,136.6273651123047,107.87374877929688,10.386228804493808,10.28427791595459,219
fold2:c4->c6,fold2,c4,c6,5,0.5,0.8,delta-blend@k5_b05,136.6273651123047,82.40332794189453,9.077627880778905,9.01026725769043,219
fold2:c4->c6,fold2,c4,c6,5,0.7,0.8,delta-blend@k5_b07,136.6273651123047,61.8507080078125,7.864522109309154,7.7362565994262695,219
fold2:c4->c6,fold2,c4,c6,5,1.0,0.8,delta-blend@k5_b10,136.6273651123047,40.242679595947266,6.343711815329198,5.825242042541504,219
fold2:c4->c6,fold2,c4,c6,7,,0.8,delta-knn-only@k7,136.6273651123047,40.69673538208008,6.379399296335046,5.861780166625977,219
fold2:c4->c6,fold2,c4,c6,7,0.3,0.8,delta-blend@k7_b03,136.6273651123047,108.09039306640625,10.396652974222341,10.295238494873047,219
fold2:c4->c6,fold2,c4,c6,7,0.5,0.8,delta-blend@k7_b05,136.6273651123047,82.72611999511719,9.095390040845812,9.028535842895508,219
fold2:c4->c6,fold2,c4,c6,7,0.7,0.8,delta-blend@k7_b07,136.6273651123047,62.24898910522461,7.889802855916275,7.761833667755127,219
fold2:c4->c6,fold2,c4,c6,7,1.0,0.8,delta-blend@k7_b10,136.6273651123047,40.69673538208008,6.379399296335046,5.861780166625977,219
fold2:c4->c6,fold2,c4,c6,10,,0.8,delta-knn-only@k10,136.6273651123047,41.29710388183594,6.4262822753000775,5.910809516906738,219
fold2:c4->c6,fold2,c4,c6,10,0.3,0.8,delta-blend@k10_b03,136.6273651123047,108.38274383544922,10.410703330488735,10.30994701385498,219
fold2:c4->c6,fold2,c4,c6,10,0.5,0.8,delta-blend@k10_b05,136.6273651123047,83.159912109375,9.119205673158984,9.053050994873047,219
fold2:c4->c6,fold2,c4,c6,10,0.7,0.8,delta-blend@k10_b07,136.6273651123047,62.78148651123047,7.92347692059682,7.796154499053955,219
fold2:c4->c6,fold2,c4,c6,10,1.0,0.8,delta-blend@k10_b10,136.6273651123047,41.29710388183594,6.4262822753000775,5.910809516906738,219
fold2:c6->c4,fold2,c6,c4,,,,head-only,,16.520532608032227,4.064545805872069,3.623309373855591,219
fold2:c6->c4,fold2,c6,c4,3,,0.0,delta-knn-only@k3,111.19049835205078,8.085596084594727,2.8435182581785416,2.31565260887146,219
fold2:c6->c4,fold2,c6,c4,3,0.3,0.0,delta-blend@k3_b03,111.19049835205078,5.541882514953613,2.3541203272036912,2.1561942100524902,219
fold2:c6->c4,fold2,c6,c4,3,0.5,0.0,delta-blend@k3_b05,111.19049835205078,2.245720386505127,1.498572783185764,1.4051218032836914,219
fold2:c6->c4,fold2,c6,c4,3,0.7,0.0,delta-blend@k3_b07,111.19049835205078,2.167908191680908,1.472381809070225,1.2195502519607544,219
fold2:c6->c4,fold2,c6,c4,3,1.0,0.0,delta-blend@k3_b10,111.19049835205078,8.085596084594727,2.8435182581785416,2.31565260887146,219
